,Datetime (UTC),Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,datetime,hour,day_of_week,month,is_weekend
10438,2024-03-10 22:00:00,USA,USA,US,258.73,320.08,51.56,31.38,,False,,2024-03-10 22:00:00,22,6,3,True
10439,2024-03-10 23:00:00,USA,USA,US,284.49,349.75,46.77,27.29,,False,,2024-03-10 23:00:00,23,6,3,True
10440,2024-03-11 00:00:00,USA,USA,US,304.64,371.41,44.05,24.24,,False,,2024-03-11 00:00:00,0,0,3,False
10441,2024-03-11 01:00:00,USA,USA,US,307.24,373.29,43.99,24.37,,False,,2024-03-11 01:00:00,1,0,3,False
10442,2024-03-11 02:00:00,USA,USA,US,299.45,363.55,45.62,25.64,,False,,2024-03-11 02:00:00,2,0,3,False
10443,2024-03-11 03:00:00,USA,USA,US,291.2,353.79,47.22,26.53,,False,,2024-03-11 03:00:00,3,0,3,False
10444,2024-03-11 04:00:00,USA,USA,US,287.4,349.44,48.04,26.53,,False,,2024-03-11 04:00:00,4,0,3,False
10445,2024-03-11 05:00:00,USA,USA,US,286.82,348.77,48.27,26.22,,False,,2024-03-11 05:00:00,5,0,3,False
10446,2024-03-11 06:00:00,USA,USA,US,284.68,346.59,48.63,26.19,,False,,2024-03-11 06:00:00,6,0,3,False
10447,2024-03-11 07:00:00,USA,USA,US,282.9,344.66,48.88,26.43,,False,,2024-03-11 07:00:00,7,0,3,False
10448,2024-03-11 08:00:00,USA,USA,US,281.42,343.01,49.07,26.89,,False,,2024-03-11 08:00:00,8,0,3,False
10449,2024-03-11 09:00:00,USA,USA,US,284.53,347.34,48.02,26.59,,False,,2024-03-11 09:00:00,9,0,3,False
10450,2024-03-11 10:00:00,USA,USA,US,288.12,352.49,46.73,26.6,,False,,2024-03-11 10:00:00,10,0,3,False
10451,2024-03-11 11:00:00,USA,USA,US,295.92,361.72,45.32,26.38,,False,,2024-03-11 11:00:00,11,0,3,False
10452,2024-03-11 12:00:00,USA,USA,US,296.45,361.99,45.52,27.16,,False,,2024-03-11 12:00:00,12,0,3,False
10453,2024-03-11 13:00:00,USA,USA,US,281.73,344.19,48.59,30.18,,False,,2024-03-11 13:00:00,13,0,3,False
10454,2024-03-11 14:00:00,USA,USA,US,268.21,328.03,51.44,32.7,,False,,2024-03-11 14:00:00,14,0,3,False
10455,2024-03-11 15:00:00,USA,USA,US,258.82,317.44,53.58,34.43,,False,,2024-03-11 15:00:00,15,0,3,False
10456,2024-03-11 16:00:00,USA,USA,US,250.47,307.11,55.64,36.05,,False,,2024-03-11 16:00:00,16,0,3,False
10457,2024-03-11 17:00:00,USA,USA,US,241.74,297.17,57.13,37.15,,False,,2024-03-11 17:00:00,17,0,3,False
10458,2024-03-11 18:00:00,USA,USA,US,234.71,288.89,58.44,38.1,,False,,2024-03-11 18:00:00,18,0,3,False
10459,2024-03-11 19:00:00,USA,USA,US,230.81,284.11,59.27,38.71,,False,,2024-03-11 19:00:00,19,0,3,False
10460,2024-03-11 20:00:00,USA,USA,US,230.95,284.39,59.02,38.42,,False,,2024-03-11 20:00:00,20,0,3,False
10461,2024-03-11 21:00:00,USA,USA,US,234.08,288.67,57.87,37.41,,False,,2024-03-11 21:00:00,21,0,3,False
10462,2024-03-11 22:00:00,USA,USA,US,245.56,302.73,55.15,35.04,,False,,2024-03-11 22:00:00,22,0,3,False
10463,2024-03-11 23:00:00,USA,USA,US,261.14,321.41,51.79,32.11,,False,,2024-03-11 23:00:00,23,0,3,False
10464,2024-03-12 00:00:00,USA,USA,US,279.53,341.82,48.92,29.72,,False,,2024-03-12 00:00:00,0,1,3,False
10465,2024-03-12 01:00:00,USA,USA,US,284.28,346.19,48.3,28.98,,False,,2024-03-12 01:00:00,1,1,3,False
10466,2024-03-12 02:00:00,USA,USA,US,277.55,337.92,49.73,29.82,,False,,2024-03-12 02:00:00,2,1,3,False
10467,2024-03-12 03:00:00,USA,USA,US,271.13,330.27,51.01,30.26,,False,,2024-03-12 03:00:00,3,1,3,False
10468,2024-03-12 04:00:00,USA,USA,US,267.01,325.48,51.83,30.17,,False,,2024-03-12 04:00:00,4,1,3,False
10469,2024-03-12 05:00:00,USA,USA,US,267.19,325.78,51.86,29.54,,False,,2024-03-12 05:00:00,5,1,3,False
10470,2024-03-12 06:00:00,USA,USA,US,268.01,326.93,51.71,28.96,,False,,2024-03-12 06:00:00,6,1,3,False
10471,2024-03-12 07:00:00,USA,USA,US,264.28,322.82,52.27,29.22,,False,,2024-03-12 07:00:00,7,1,3,False
10472,2024-03-12 08:00:00,USA,USA,US,266.54,325.65,51.69,28.88,,False,,2024-03-12 08:00:00,8,1,3,False
10473,2024-03-12 09:00:00,USA,USA,US,270.86,331.03,50.74,28.58,,False,,2024-03-12 09:00:00,9,1,3,False
10474,2024-03-12 10:00:00,USA,USA,US,279.06,340.74,49.31,28.39,,False,,2024-03-12 10:00:00,10,1,3,False
10475,2024-03-12 11:00:00,USA,USA,US,289.21,352.57,47.48,27.76,,False,,2024-03-12 11:00:00,11,1,3,False
10476,2024-03-12 12:00:00,USA,USA,US,288.54,351.88,47.65,28.39,,False,,2024-03-12 12:00:00,12,1,3,False
10477,2024-03-12 13:00:00,USA,USA,US,273.89,334.05,50.73,31.39,,False,,2024-03-12 13:00:00,13,1,3,False
10478,2024-03-12 14:00:00,USA,USA,US,265.01,323.45,52.7,33.1,,False,,2024-03-12 14:00:00,14,1,3,False
10479,2024-03-12 15:00:00,USA,USA,US,260.25,317.89,54.07,33.99,,False,,2024-03-12 15:00:00,15,1,3,False
10480,2024-03-12 16:00:00,USA,USA,US,255.94,312.69,55.16,34.74,,False,,2024-03-12 16:00:00,16,1,3,False
10481,2024-03-12 17:00:00,USA,USA,US,255.68,311.94,55.55,34.98,,False,,2024-03-12 17:00:00,17,1,3,False
10482,2024-03-12 18:00:00,USA,USA,US,255.52,311.27,55.86,35.21,,False,,2024-03-12 18:00:00,18,1,3,False
10483,2024-03-12 19:00:00,USA,USA,US,256.02,312.02,55.58,34.9,,False,,2024-03-12 19:00:00,19,1,3,False
10484,2024-03-12 20:00:00,USA,USA,US,258.38,315.34,54.7,34.09,,False,,2024-03-12 20:00:00,20,1,3,False
10485,2024-03-12 21:00:00,USA,USA,US,264.69,323.2,53.14,32.69,,False,,2024-03-12 21:00:00,21,1,3,False
10486,2024-03-12 22:00:00,USA,USA,US,278.6,339.7,50.36,30.07,,False,,2024-03-12 22:00:00,22,1,3,False
10487,2024-03-12 23:00:00,USA,USA,US,296.9,361.11,46.79,26.74,,False,,2024-03-12 23:00:00,23,1,3,False
10488,2024-03-13 00:00:00,USA,USA,US,313.6,379.39,44.3,24.57,,False,,2024-03-13 00:00:00,0,2,3,False
10489,2024-03-13 01:00:00,USA,USA,US,315.76,380.92,44.13,24.17,,False,,2024-03-13 01:00:00,1,2,3,False
10490,2024-03-13 02:00:00,USA,USA,US,302.44,365.73,46.09,25.51,,False,,2024-03-13 02:00:00,2,2,3,False
10491,2024-03-13 03:00:00,USA,USA,US,292.45,353.7,48.09,26.65,,False,,2024-03-13 03:00:00,3,2,3,False
10492,2024-03-13 04:00:00,USA,USA,US,282.85,342.94,49.67,27.26,,False,,2024-03-13 04:00:00,4,2,3,False
10493,2024-03-13 05:00:00,USA,USA,US,274.81,334.15,51.0,27.77,,False,,2024-03-13 05:00:00,5,2,3,False
10494,2024-03-13 06:00:00,USA,USA,US,269.34,328.47,51.76,27.96,,False,,2024-03-13 06:00:00,6,2,3,False
10495,2024-03-13 07:00:00,USA,USA,US,269.25,328.53,51.66,27.61,,False,,2024-03-13 07:00:00,7,2,3,False
10496,2024-03-13 08:00:00,USA,USA,US,273.8,333.95,50.68,26.73,,False,,2024-03-13 08:00:00,8,2,3,False
10497,2024-03-13 09:00:00,USA,USA,US,280.02,341.73,49.15,25.91,,False,,2024-03-13 09:00:00,9,2,3,False
10498,2024-03-13 10:00:00,USA,USA,US,290.59,354.24,47.12,25.19,,False,,2024-03-13 10:00:00,10,2,3,False
10499,2024-03-13 11:00:00,USA,USA,US,299.86,364.79,45.66,24.98,,False,,2024-03-13 11:00:00,11,2,3,False
10500,2024-03-13 12:00:00,USA,USA,US,302.59,366.8,45.84,25.72,,False,,2024-03-13 12:00:00,12,2,3,False
10501,2024-03-13 13:00:00,USA,USA,US,289.5,351.12,48.52,28.45,,False,,2024-03-13 13:00:00,13,2,3,False
10502,2024-03-13 14:00:00,USA,USA,US,281.14,342.01,49.92,29.71,,False,,2024-03-13 14:00:00,14,2,3,False
10503,2024-03-13 15:00:00,USA,USA,US,276.19,336.53,51.21,30.85,,False,,2024-03-13 15:00:00,15,2,3,False
10504,2024-03-13 16:00:00,USA,USA,US,263.45,321.78,53.57,33.06,,False,,2024-03-13 16:00:00,16,2,3,False
10505,2024-03-13 17:00:00,USA,USA,US,259.47,317.28,54.15,33.54,,False,,2024-03-13 17:00:00,17,2,3,False
10506,2024-03-13 18:00:00,USA,USA,US,259.02,316.83,54.16,33.6,,False,,2024-03-13 18:00:00,18,2,3,False
10507,2024-03-13 19:00:00,USA,USA,US,258.23,316.12,54.04,33.54,,False,,2024-03-13 19:00:00,19,2,3,False
10508,2024-03-13 20:00:00,USA,USA,US,260.11,318.64,53.44,33.13,,False,,2024-03-13 20:00:00,20,2,3,False
10509,2024-03-13 21:00:00,USA,USA,US,266.79,326.26,52.3,32.26,,False,,2024-03-13 21:00:00,21,2,3,False
10510,2024-03-13 22:00:00,USA,USA,US,276.84,338.28,50.2,30.44,,False,,2024-03-13 22:00:00,22,2,3,False
10511,2024-03-13 23:00:00,USA,USA,US,,,,,,,,2024-03-13 23:00:00,23,2,3,False
10512,2024-03-14 00:00:00,USA,USA,US,,,,,,,,2024-03-14 00:00:00,0,3,3,False
10513,2024-03-14 01:00:00,USA,USA,US,,,,,,,,2024-03-14 01:00:00,1,3,3,False
10514,2024-03-14 02:00:00,USA,USA,US,,,,,,,,2024-03-14 02:00:00,2,3,3,False
10515,2024-03-14 03:00:00,USA,USA,US,,,,,,,,2024-03-14 03:00:00,3,3,3,False
10516,2024-03-14 04:00:00,USA,USA,US,,,,,,,,2024-03-14 04:00:00,4,3,3,False
10517,2024-03-14 05:00:00,USA,USA,US,,,,,,,,2024-03-14 05:00:00,5,3,3,False
10518,2024-03-14 06:00:00,USA,USA,US,,,,,,,,2024-03-14 06:00:00,6,3,3,False
10519,2024-03-14 07:00:00,USA,USA,US,,,,,,,,2024-03-14 07:00:00,7,3,3,False
10520,2024-03-14 08:00:00,USA,USA,US,,,,,,,,2024-03-14 08:00:00,8,3,3,False
10521,2024-03-14 09:00:00,USA,USA,US,,,,,,,,2024-03-14 09:00:00,9,3,3,False
10522,2024-03-14 10:00:00,USA,USA,US,,,,,,,,2024-03-14 10:00:00,10,3,3,False
10523,2024-03-14 11:00:00,USA,USA,US,,,,,,,,2024-03-14 11:00:00,11,3,3,False
10524,2024-03-14 12:00:00,USA,USA,US,,,,,,,,2024-03-14 12:00:00,12,3,3,False
10525,2024-03-14 13:00:00,USA,USA,US,,,,,,,,2024-03-14 13:00:00,13,3,3,False
10526,2024-03-14 14:00:00,USA,USA,US,,,,,,,,2024-03-14 14:00:00,14,3,3,False
10527,2024-03-14 15:00:00,USA,USA,US,,,,,,,,2024-03-14 15:00:00,15,3,3,False
10528,2024-03-14 16:00:00,USA,USA,US,,,,,,,,2024-03-14 16:00:00,16,3,3,False
10529,2024-03-14 17:00:00,USA,USA,US,,,,,,,,2024-03-14 17:00:00,17,3,3,False
10530,2024-03-14 18:00:00,USA,USA,US,,,,,,,,2024-03-14 18:00:00,18,3,3,False
10531,2024-03-14 19:00:00,USA,USA,US,,,,,,,,2024-03-14 19:00:00,19,3,3,False
10532,2024-03-14 20:00:00,USA,USA,US,,,,,,,,2024-03-14 20:00:00,20,3,3,False
10533,2024-03-14 21:00:00,USA,USA,US,,,,,,,,2024-03-14 21:00:00,21,3,3,False
10534,2024-03-14 22:00:00,USA,USA,US,,,,,,,,2024-03-14 22:00:00,22,3,3,False
10535,2024-03-14 23:00:00,USA,USA,US,,,,,,,,2024-03-14 23:00:00,23,3,3,False
10536,2024-03-15 00:00:00,USA,USA,US,292.85,358.27,45.96,26.83,,False,,2024-03-15 00:00:00,0,4,3,False
10537,2024-03-15 01:00:00,USA,USA,US,296.11,361.16,45.45,26.14,,False,,2024-03-15 01:00:00,1,4,3,False
10538,2024-03-15 02:00:00,USA,USA,US,288.63,351.84,46.82,26.92,,False,,2024-03-15 02:00:00,2,4,3,False
10539,2024-03-15 03:00:00,USA,USA,US,281.55,343.28,48.27,27.54,,False,,2024-03-15 03:00:00,3,4,3,False
10540,2024-03-15 04:00:00,USA,USA,US,273.37,333.47,50.09,28.34,,False,,2024-03-15 04:00:00,4,4,3,False
10541,2024-03-15 05:00:00,USA,USA,US,270.87,330.44,50.91,28.33,,False,,2024-03-15 05:00:00,5,4,3,False
10542,2024-03-15 06:00:00,USA,USA,US,266.81,325.79,51.8,28.57,,False,,2024-03-15 06:00:00,6,4,3,False
10543,2024-03-15 07:00:00,USA,USA,US,265.1,323.73,52.16,28.49,,False,,2024-03-15 07:00:00,7,4,3,False
10544,2024-03-15 08:00:00,USA,USA,US,268.31,327.66,51.4,27.68,,False,,2024-03-15 08:00:00,8,4,3,False
10545,2024-03-15 09:00:00,USA,USA,US,271.76,331.9,50.55,27.1,,False,,2024-03-15 09:00:00,9,4,3,False
10546,2024-03-15 10:00:00,USA,USA,US,280.88,342.96,48.59,26.11,,False,,2024-03-15 10:00:00,10,4,3,False
10547,2024-03-15 11:00:00,USA,USA,US,285.4,349.04,47.27,25.96,,False,,2024-03-15 11:00:00,11,4,3,False
10548,2024-03-15 12:00:00,USA,USA,US,284.41,348.01,47.39,26.8,,False,,2024-03-15 12:00:00,12,4,3,False
10549,2024-03-15 13:00:00,USA,USA,US,281.49,344.02,48.18,28.2,,False,,2024-03-15 13:00:00,13,4,3,False
10550,2024-03-15 14:00:00,USA,USA,US,282.71,344.95,48.44,28.74,,False,,2024-03-15 14:00:00,14,4,3,False
10551,2024-03-15 15:00:00,USA,USA,US,278.37,340.39,49.37,29.72,,False,,2024-03-15 15:00:00,15,4,3,False
10552,2024-03-15 16:00:00,USA,USA,US,274.62,336.02,50.14,30.42,,False,,2024-03-15 16:00:00,16,4,3,False
10553,2024-03-15 17:00:00,USA,USA,US,272.69,334.42,50.1,30.34,,False,,2024-03-15 17:00:00,17,4,3,False
10554,2024-03-15 18:00:00,USA,USA,US,275.84,338.4,49.31,29.49,,False,,2024-03-15 18:00:00,18,4,3,False
10555,2024-03-15 19:00:00,USA,USA,US,278.96,342.49,48.49,28.61,,False,,2024-03-15 19:00:00,19,4,3,False
10556,2024-03-15 20:00:00,USA,USA,US,280.39,344.37,48.0,27.99,,False,,2024-03-15 20:00:00,20,4,3,False
10557,2024-03-15 21:00:00,USA,USA,US,281.54,346.05,47.49,27.38,,False,,2024-03-15 21:00:00,21,4,3,False
10558,2024-03-15 22:00:00,USA,USA,US,286.83,352.42,46.34,26.05,,False,,2024-03-15 22:00:00,22,4,3,False
10559,2024-03-15 23:00:00,USA,USA,US,298.15,365.86,44.06,23.74,,False,,2024-03-15 23:00:00,23,4,3,False
10560,2024-03-16 00:00:00,USA,USA,US,313.91,383.32,41.65,21.49,,False,,2024-03-16 00:00:00,0,5,3,True
10561,2024-03-16 01:00:00,USA,USA,US,322.64,392.33,40.43,20.19,,False,,2024-03-16 01:00:00,1,5,3,True
10562,2024-03-16 02:00:00,USA,USA,US,323.61,392.65,40.55,19.98,,False,,2024-03-16 02:00:00,2,5,3,True
10563,2024-03-16 03:00:00,USA,USA,US,318.66,387.22,41.29,19.95,,False,,2024-03-16 03:00:00,3,5,3,True
10564,2024-03-16 04:00:00,USA,USA,US,315.58,383.86,41.87,19.92,,False,,2024-03-16 04:00:00,4,5,3,True
10565,2024-03-16 05:00:00,USA,USA,US,314.05,382.14,42.23,19.29,,False,,2024-03-16 05:00:00,5,5,3,True
10566,2024-03-16 06:00:00,USA,USA,US,311.8,379.85,42.57,19.02,,False,,2024-03-16 06:00:00,6,5,3,True
10567,2024-03-16 07:00:00,USA,USA,US,308.02,375.4,43.34,19.36,,False,,2024-03-16 07:00:00,7,5,3,True
10568,2024-03-16 08:00:00,USA,USA,US,303.02,370.13,43.9,19.78,,False,,2024-03-16 08:00:00,8,5,3,True
10569,2024-03-16 09:00:00,USA,USA,US,299.69,366.52,44.27,20.22,,False,,2024-03-16 09:00:00,9,5,3,True
10570,2024-03-16 10:00:00,USA,USA,US,300.85,367.39,44.31,20.69,,False,,2024-03-16 10:00:00,10,5,3,True
10571,2024-03-16 11:00:00,USA,USA,US,298.47,364.44,44.92,21.98,,False,,2024-03-16 11:00:00,11,5,3,True
10572,2024-03-16 12:00:00,USA,USA,US,294.6,360.19,45.49,23.11,,False,,2024-03-16 12:00:00,12,5,3,True
10573,2024-03-16 13:00:00,USA,USA,US,282.28,345.93,47.74,25.84,,False,,2024-03-16 13:00:00,13,5,3,True
10574,2024-03-16 14:00:00,USA,USA,US,276.22,338.77,49.17,27.5,,False,,2024-03-16 14:00:00,14,5,3,True
10575,2024-03-16 15:00:00,USA,USA,US,264.66,325.07,51.64,30.1,,False,,2024-03-16 15:00:00,15,5,3,True
10576,2024-03-16 16:00:00,USA,USA,US,256.63,315.45,53.3,31.65,,False,,2024-03-16 16:00:00,16,5,3,True
10577,2024-03-16 17:00:00,USA,USA,US,251.17,309.01,54.39,32.59,,False,,2024-03-16 17:00:00,17,5,3,True
10578,2024-03-16 18:00:00,USA,USA,US,249.62,307.12,54.73,32.84,,False,,2024-03-16 18:00:00,18,5,3,True
10579,2024-03-16 19:00:00,USA,USA,US,250.53,308.43,54.4,32.51,,False,,2024-03-16 19:00:00,19,5,3,True
10580,2024-03-16 20:00:00,USA,USA,US,254.41,313.6,53.2,31.66,,False,,2024-03-16 20:00:00,20,5,3,True
10581,2024-03-16 21:00:00,USA,USA,US,260.58,321.45,51.53,30.22,,False,,2024-03-16 21:00:00,21,5,3,True
10582,2024-03-16 22:00:00,USA,USA,US,269.98,333.02,49.32,28.11,,False,,2024-03-16 22:00:00,22,5,3,True
10583,2024-03-16 23:00:00,USA,USA,US,287.17,353.24,46.03,26.81,,False,,2024-03-16 23:00:00,23,5,3,True
10584,2024-03-17 00:00:00,USA,USA,US,297.82,365.15,44.22,24.43,,False,,2024-03-17 00:00:00,0,6,3,True
10585,2024-03-17 01:00:00,USA,USA,US,304.07,371.29,43.47,23.6,,False,,2024-03-17 01:00:00,1,6,3,True
10586,2024-03-17 02:00:00,USA,USA,US,303.45,369.98,43.72,23.51,,False,,2024-03-17 02:00:00,2,6,3,True
10587,2024-03-17 03:00:00,USA,USA,US,300.17,365.81,44.51,23.54,,False,,2024-03-17 03:00:00,3,6,3,True
10588,2024-03-17 04:00:00,USA,USA,US,296.76,361.62,45.34,23.45,,False,,2024-03-17 04:00:00,4,6,3,True
10589,2024-03-17 05:00:00,USA,USA,US,293.72,357.84,46.2,23.58,,False,,2024-03-17 05:00:00,5,6,3,True
10590,2024-03-17 06:00:00,USA,USA,US,293.3,357.41,46.44,23.21,,False,,2024-03-17 06:00:00,6,6,3,True
10591,2024-03-17 07:00:00,USA,USA,US,292.59,356.53,46.64,23.04,,False,,2024-03-17 07:00:00,7,6,3,True
10592,2024-03-17 08:00:00,USA,USA,US,291.86,355.81,46.68,22.9,,False,,2024-03-17 08:00:00,8,6,3,True
10593,2024-03-17 09:00:00,USA,USA,US,294.05,358.3,46.32,22.68,,False,,2024-03-17 09:00:00,9,6,3,True
10594,2024-03-17 10:00:00,USA,USA,US,293.57,357.83,46.4,23.14,,False,,2024-03-17 10:00:00,10,6,3,True
10595,2024-03-17 11:00:00,USA,USA,US,292.35,356.87,46.34,23.73,,False,,2024-03-17 11:00:00,11,6,3,True
10596,2024-03-17 12:00:00,USA,USA,US,292.79,357.27,46.36,24.51,,False,,2024-03-17 12:00:00,12,6,3,True
10597,2024-03-17 13:00:00,USA,USA,US,283.98,347.13,48.03,26.93,,False,,2024-03-17 13:00:00,13,6,3,True
10598,2024-03-17 14:00:00,USA,USA,US,275.29,336.63,49.98,29.19,,False,,2024-03-17 14:00:00,14,6,3,True
10599,2024-03-17 15:00:00,USA,USA,US,258.6,317.5,53.06,32.4,,False,,2024-03-17 15:00:00,15,6,3,True
10600,2024-03-17 16:00:00,USA,USA,US,248.84,305.99,55.04,34.37,,False,,2024-03-17 16:00:00,16,6,3,True
10601,2024-03-17 17:00:00,USA,USA,US,244.2,300.83,55.72,35.09,,False,,2024-03-17 17:00:00,17,6,3,True
10602,2024-03-17 18:00:00,USA,USA,US,241.5,297.92,56.03,35.37,,False,,2024-03-17 18:00:00,18,6,3,True
10603,2024-03-17 19:00:00,USA,USA,US,242.71,299.46,55.64,35.17,,False,,2024-03-17 19:00:00,19,6,3,True
10604,2024-03-17 20:00:00,USA,USA,US,249.08,307.18,54.16,34.08,,False,,2024-03-17 20:00:00,20,6,3,True
10605,2024-03-17 21:00:00,USA,USA,US,258.88,319.07,51.96,32.25,,False,,2024-03-17 21:00:00,21,6,3,True
10606,2024-03-17 22:00:00,USA,USA,US,268.05,330.27,49.86,30.34,,False,,2024-03-17 22:00:00,22,6,3,True
10607,2024-03-17 23:00:00,USA,USA,US,274.22,337.89,48.42,29.23,,False,,2024-03-17 23:00:00,23,6,3,True
10608,2024-03-18 00:00:00,USA,USA,US,284.18,348.71,46.99,27.35,,False,,2024-03-18 00:00:00,0,0,3,False
10609,2024-03-18 01:00:00,USA,USA,US,302.45,368.11,44.52,25.02,,False,,2024-03-18 01:00:00,1,0,3,False
10610,2024-03-18 02:00:00,USA,USA,US,307.83,373.17,44.02,24.11,,False,,2024-03-18 02:00:00,2,0,3,False
10611,2024-03-18 03:00:00,USA,USA,US,305.92,371.0,44.36,23.66,,False,,2024-03-18 03:00:00,3,0,3,False
10612,2024-03-18 04:00:00,USA,USA,US,304.42,369.92,44.4,22.89,,False,,2024-03-18 04:00:00,4,0,3,False
10613,2024-03-18 05:00:00,USA,USA,US,304.23,370.6,44.16,22.01,,False,,2024-03-18 05:00:00,5,0,3,False
10614,2024-03-18 06:00:00,USA,USA,US,307.09,374.54,43.5,20.9,,False,,2024-03-18 06:00:00,6,0,3,False
10615,2024-03-18 07:00:00,USA,USA,US,311.03,379.15,42.77,19.94,,False,,2024-03-18 07:00:00,7,0,3,False
10616,2024-03-18 08:00:00,USA,USA,US,315.56,384.38,41.92,19.24,,False,,2024-03-18 08:00:00,8,0,3,False
10617,2024-03-18 09:00:00,USA,USA,US,322.89,393.03,40.46,18.33,,False,,2024-03-18 09:00:00,9,0,3,False
10618,2024-03-18 10:00:00,USA,USA,US,328.58,399.53,39.55,18.78,,False,,2024-03-18 10:00:00,10,0,3,False
10619,2024-03-18 11:00:00,USA,USA,US,334.36,406.15,38.59,19.13,,False,,2024-03-18 11:00:00,11,0,3,False
10620,2024-03-18 12:00:00,USA,USA,US,335.72,407.05,38.73,19.95,,False,,2024-03-18 12:00:00,12,0,3,False
10621,2024-03-18 13:00:00,USA,USA,US,323.78,392.71,41.07,22.59,,False,,2024-03-18 13:00:00,13,0,3,False
10622,2024-03-18 14:00:00,USA,USA,US,306.78,373.72,43.83,25.42,,False,,2024-03-18 14:00:00,14,0,3,False
10623,2024-03-18 15:00:00,USA,USA,US,292.25,358.41,45.97,27.49,,False,,2024-03-18 15:00:00,15,0,3,False
10624,2024-03-18 16:00:00,USA,USA,US,287.65,352.7,47.2,28.57,,False,,2024-03-18 16:00:00,16,0,3,False
10625,2024-03-18 17:00:00,USA,USA,US,288.3,353.0,47.45,28.64,,False,,2024-03-18 17:00:00,17,0,3,False
10626,2024-03-18 18:00:00,USA,USA,US,288.88,353.55,47.47,28.54,,False,,2024-03-18 18:00:00,18,0,3,False
10627,2024-03-18 19:00:00,USA,USA,US,289.76,354.58,47.28,28.3,,False,,2024-03-18 19:00:00,19,0,3,False
10628,2024-03-18 20:00:00,USA,USA,US,291.4,356.78,46.76,27.77,,False,,2024-03-18 20:00:00,20,0,3,False
10629,2024-03-18 21:00:00,USA,USA,US,295.85,362.35,45.64,26.75,,False,,2024-03-18 21:00:00,21,0,3,False
10630,2024-03-18 22:00:00,USA,USA,US,304.18,372.25,43.95,25.32,,False,,2024-03-18 22:00:00,22,0,3,False
10631,2024-03-18 23:00:00,USA,USA,US,,,,,,,,2024-03-18 23:00:00,23,0,3,False
10632,2024-03-19 00:00:00,USA,USA,US,336.43,408.94,38.26,20.03,,False,,2024-03-19 00:00:00,0,1,3,False
10633,2024-03-19 01:00:00,USA,USA,US,340.42,412.66,37.75,19.5,,False,,2024-03-19 01:00:00,1,1,3,False
10634,2024-03-19 02:00:00,USA,USA,US,335.74,405.84,39.07,20.32,,False,,2024-03-19 02:00:00,2,1,3,False
10635,2024-03-19 03:00:00,USA,USA,US,325.68,394.23,40.83,21.3,,False,,2024-03-19 03:00:00,3,1,3,False
10636,2024-03-19 04:00:00,USA,USA,US,314.98,381.83,42.73,22.48,,False,,2024-03-19 04:00:00,4,1,3,False
10637,2024-03-19 05:00:00,USA,USA,US,310.53,377.39,43.3,22.56,,False,,2024-03-19 05:00:00,5,1,3,False
10638,2024-03-19 06:00:00,USA,USA,US,306.01,373.19,43.65,22.58,,False,,2024-03-19 06:00:00,6,1,3,False
10639,2024-03-19 07:00:00,USA,USA,US,,,,,,,,2024-03-19 07:00:00,7,1,3,False
10640,2024-03-19 08:00:00,USA,USA,US,,,,,,,,2024-03-19 08:00:00,8,1,3,False
10641,2024-03-19 09:00:00,USA,USA,US,,,,,,,,2024-03-19 09:00:00,9,1,3,False
10642,2024-03-19 10:00:00,USA,USA,US,,,,,,,,2024-03-19 10:00:00,10,1,3,False
10643,2024-03-19 11:00:00,USA,USA,US,,,,,,,,2024-03-19 11:00:00,11,1,3,False
10644,2024-03-19 12:00:00,USA,USA,US,311.73,380.13,42.65,24.93,,False,,2024-03-19 12:00:00,12,1,3,False
10645,2024-03-19 13:00:00,USA,USA,US,293.54,358.56,46.23,28.45,,False,,2024-03-19 13:00:00,13,1,3,False
10646,2024-03-19 14:00:00,USA,USA,US,,,,,,,,2024-03-19 14:00:00,14,1,3,False
10647,2024-03-19 15:00:00,USA,USA,US,,,,,,,,2024-03-19 15:00:00,15,1,3,False
10648,2024-03-19 16:00:00,USA,USA,US,,,,,,,,2024-03-19 16:00:00,16,1,3,False
10649,2024-03-19 17:00:00,USA,USA,US,,,,,,,,2024-03-19 17:00:00,17,1,3,False
10650,2024-03-19 18:00:00,USA,USA,US,,,,,,,,2024-03-19 18:00:00,18,1,3,False
10651,2024-03-19 19:00:00,USA,USA,US,,,,,,,,2024-03-19 19:00:00,19,1,3,False
10652,2024-03-19 20:00:00,USA,USA,US,,,,,,,,2024-03-19 20:00:00,20,1,3,False
10653,2024-03-19 21:00:00,USA,USA,US,,,,,,,,2024-03-19 21:00:00,21,1,3,False
10654,2024-03-19 22:00:00,USA,USA,US,,,,,,,,2024-03-19 22:00:00,22,1,3,False
10655,2024-03-19 23:00:00,USA,USA,US,282.16,347.47,47.22,27.9,,False,,2024-03-19 23:00:00,23,1,3,False
10656,2024-03-20 00:00:00,USA,USA,US,304.95,372.74,43.77,25.21,,False,,2024-03-20 00:00:00,0,2,3,False
10657,2024-03-20 01:00:00,USA,USA,US,315.84,383.39,42.5,23.94,,False,,2024-03-20 01:00:00,1,2,3,False
10658,2024-03-20 02:00:00,USA,USA,US,309.91,375.8,43.79,24.75,,False,,2024-03-20 02:00:00,2,2,3,False
