,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
8903,8903.0,2024-01-06 23:00:00,USA,USA,US,383.58,455.11,35.28,15.92,FALSE,23.0,5.0,1.0,TRUE,361.31,FALSE,-0.25881904510252200,0.9659258262890680,22.270000000000000,22.270000000000000,FALSE,383.93,365.7066666666670
8904,8904.0,2024-01-07 00:00:00,USA,USA,US,390.78,462.97,34.19,14.99,FALSE,0.0,6.0,1.0,TRUE,383.58,FALSE,0.0,1.0,7.199999999999990,7.199999999999990,TRUE,394.03,378.5566666666670
8905,8905.0,2024-01-07 01:00:00,USA,USA,US,387.32,459.04,34.69,15.44,FALSE,1.0,6.0,1.0,TRUE,390.78,FALSE,0.25881904510252100,0.9659258262890680,-3.4599999999999800,3.4599999999999800,TRUE,396.25,387.2266666666670
8906,8906.0,2024-01-07 02:00:00,USA,USA,US,382.23,453.37,35.37,15.75,FALSE,2.0,6.0,1.0,TRUE,387.32,FALSE,0.50000000000000000,0.8660254037844390,-5.089999999999980,5.089999999999980,TRUE,398.98,386.7766666666670
8907,8907.0,2024-01-07 03:00:00,USA,USA,US,379.22,449.98,35.82,15.66,FALSE,3.0,6.0,1.0,TRUE,382.23,FALSE,0.7071067811865480,0.7071067811865480,-3.009999999999990,3.009999999999990,TRUE,401.14,382.9233333333330
8908,8908.0,2024-01-07 04:00:00,USA,USA,US,378.3,448.71,36.14,15.47,FALSE,4.0,6.0,1.0,TRUE,379.22,FALSE,0.8660254037844390,0.5000000000000000,-0.9200000000000160,0.9200000000000160,TRUE,400.44,379.9166666666670
8909,8909.0,2024-01-07 05:00:00,USA,USA,US,376.4,446.44,36.56,15.36,FALSE,5.0,6.0,1.0,TRUE,378.3,FALSE,0.9659258262890680,0.25881904510252100,-1.900000000000030,1.900000000000030,TRUE,401.19,377.97333333333300
8910,8910.0,2024-01-07 06:00:00,USA,USA,US,374.67,444.69,36.75,15.08,FALSE,6.0,6.0,1.0,TRUE,376.4,FALSE,1.0,6.12323399573677E-17,-1.7299999999999600,1.7299999999999600,TRUE,400.81,376.4566666666670
8911,8911.0,2024-01-07 07:00:00,USA,USA,US,374.92,444.85,36.74,14.76,FALSE,7.0,6.0,1.0,TRUE,374.67,FALSE,0.9659258262890680,-0.25881904510252100,0.25,0.25,TRUE,399.15,375.3300000000000
8912,8912.0,2024-01-07 08:00:00,USA,USA,US,375.97,446.11,36.47,14.32,FALSE,8.0,6.0,1.0,TRUE,374.92,FALSE,0.8660254037844390,-0.50000000000000000,1.0500000000000100,1.0500000000000100,TRUE,398.38,375.18666666666700
8913,8913.0,2024-01-07 09:00:00,USA,USA,US,375.87,446.02,36.46,14.27,FALSE,9.0,6.0,1.0,TRUE,375.97,FALSE,0.7071067811865480,-0.7071067811865480,-0.10000000000002300,0.10000000000002300,TRUE,398.53,375.58666666666700
8914,8914.0,2024-01-07 10:00:00,USA,USA,US,375.9,445.87,36.59,14.56,FALSE,10.0,6.0,1.0,TRUE,375.87,FALSE,0.50000000000000000,-0.8660254037844390,0.029999999999972700,0.029999999999972700,TRUE,398.33,375.91333333333300
8915,8915.0,2024-01-07 11:00:00,USA,USA,US,376.43,446.17,36.74,15.03,FALSE,11.0,6.0,1.0,TRUE,375.9,FALSE,0.258819045102521,-0.9659258262890680,0.5300000000000300,0.5300000000000300,TRUE,397.92,376.06666666666700
8916,8916.0,2024-01-07 12:00:00,USA,USA,US,374.59,444.12,37.06,15.85,FALSE,12.0,6.0,1.0,TRUE,376.43,FALSE,1.22464679914735E-16,-1.0,-1.8400000000000300,1.8400000000000300,TRUE,397.44,375.64000000000000
8917,8917.0,2024-01-07 13:00:00,USA,USA,US,371.24,440.1,37.84,17.29,FALSE,13.0,6.0,1.0,TRUE,374.59,FALSE,-0.2588190451025210,-0.9659258262890680,-3.349999999999970,3.349999999999970,TRUE,396.23,374.08666666666700
8918,8918.0,2024-01-07 14:00:00,USA,USA,US,356.88,423.63,40.42,20.39,FALSE,14.0,6.0,1.0,TRUE,371.24,FALSE,-0.5000000000000000,-0.8660254037844390,-14.360000000000000,14.360000000000000,FALSE,387.71,367.57
8919,8919.0,2024-01-07 15:00:00,USA,USA,US,342.86,408.08,42.75,22.81,FALSE,15.0,6.0,1.0,TRUE,356.88,FALSE,-0.7071067811865470,-0.7071067811865480,-14.020000000000000,14.020000000000000,FALSE,379.04,356.99333333333300
8920,8920.0,2024-01-07 16:00:00,USA,USA,US,333.83,397.58,44.57,24.6,FALSE,16.0,6.0,1.0,TRUE,342.86,FALSE,-0.8660254037844380,-0.5000000000000000,-9.03000000000003,9.03000000000003,TRUE,372.08,344.52333333333300
8921,8921.0,2024-01-07 17:00:00,USA,USA,US,326.32,388.56,46.18,26.16,FALSE,17.0,6.0,1.0,TRUE,333.83,FALSE,-0.9659258262890680,-0.25881904510252100,-7.509999999999990,7.509999999999990,TRUE,366.59,334.33666666666700
8922,8922.0,2024-01-07 18:00:00,USA,USA,US,324.91,386.59,46.61,26.43,FALSE,18.0,6.0,1.0,TRUE,326.32,FALSE,-1.0,-1.83697019872103E-16,-1.4099999999999700,1.4099999999999700,TRUE,360.28,328.3533333333330
8923,8923.0,2024-01-07 19:00:00,USA,USA,US,325.33,387.38,46.26,25.89,FALSE,19.0,6.0,1.0,TRUE,324.91,FALSE,-0.9659258262890680,0.2588190451025200,0.4199999999999590,0.4199999999999590,TRUE,356.07,325.52000000000000
8924,8924.0,2024-01-07 20:00:00,USA,USA,US,326.09,388.52,45.93,25.45,FALSE,20.0,6.0,1.0,TRUE,325.33,FALSE,-0.8660254037844390,0.5000000000000000,0.7599999999999910,0.7599999999999910,TRUE,352.25,325.4433333333330
8925,8925.0,2024-01-07 21:00:00,USA,USA,US,327.27,390.4,45.37,25.04,FALSE,21.0,6.0,1.0,TRUE,326.09,FALSE,-0.7071067811865480,0.7071067811865470,1.1800000000000100,1.1800000000000100,TRUE,352.23,326.23
8926,8926.0,2024-01-07 22:00:00,USA,USA,US,331.29,395.56,44.32,24.47,FALSE,22.0,6.0,1.0,TRUE,327.27,FALSE,-0.5000000000000000,0.8660254037844380,4.020000000000040,4.020000000000040,TRUE,361.31,328.2166666666670
8928,8928.0,2024-01-08 00:00:00,USA,USA,US,360.32,427.55,39.84,22.5,FALSE,0.0,0.0,1.0,FALSE,331.29,FALSE,0.0,1.0,29.030000000000000,29.030000000000000,FALSE,383.58,339.6266666666670
8929,8929.0,2024-01-08 01:00:00,USA,USA,US,364.77,431.8,39.36,22.12,FALSE,1.0,0.0,1.0,FALSE,360.32,FALSE,0.25881904510252100,0.9659258262890680,4.449999999999990,4.449999999999990,TRUE,390.78,352.1266666666670
8930,8930.0,2024-01-08 02:00:00,USA,USA,US,362.71,429.5,39.66,22.18,FALSE,2.0,0.0,1.0,FALSE,364.77,FALSE,0.50000000000000000,0.8660254037844390,-2.0600000000000000,2.0600000000000000,TRUE,387.32,362.6000000000000
8931,8931.0,2024-01-08 03:00:00,USA,USA,US,359.22,425.51,40.25,22.29,FALSE,3.0,0.0,1.0,FALSE,362.71,FALSE,0.7071067811865480,0.7071067811865480,-3.4899999999999500,3.4899999999999500,TRUE,382.23,362.23333333333300
8952,8952.0,2024-01-09 00:00:00,USA,USA,US,348.78,414.7,41.36,23.72,FALSE,0.0,1.0,1.0,FALSE,359.22,FALSE,0.0,1.0,-10.440000000000100,10.440000000000100,FALSE,379.22,356.90333333333300
8953,8953.0,2024-01-09 01:00:00,USA,USA,US,347.54,412.22,41.89,24.1,FALSE,1.0,1.0,1.0,FALSE,348.78,FALSE,0.25881904510252100,0.9659258262890680,-1.2399999999999500,1.2399999999999500,TRUE,378.3,351.84666666666700
8954,8954.0,2024-01-09 02:00:00,USA,USA,US,346.68,411.32,42.07,23.93,FALSE,2.0,1.0,1.0,FALSE,347.54,FALSE,0.50000000000000000,0.8660254037844390,-0.8600000000000140,0.8600000000000140,TRUE,376.4,347.6666666666670
8955,8955.0,2024-01-09 03:00:00,USA,USA,US,342.45,406.77,42.65,23.86,FALSE,3.0,1.0,1.0,FALSE,346.68,FALSE,0.7071067811865480,0.7071067811865480,-4.230000000000020,4.230000000000020,TRUE,374.67,345.5566666666670
8956,8956.0,2024-01-09 04:00:00,USA,USA,US,336.08,399.96,43.55,24.01,FALSE,4.0,1.0,1.0,FALSE,342.45,FALSE,0.8660254037844390,0.5000000000000000,-6.3700000000000000,6.3700000000000000,TRUE,374.92,341.7366666666670
8957,8957.0,2024-01-09 05:00:00,USA,USA,US,324.58,387.68,44.93,24.69,FALSE,5.0,1.0,1.0,FALSE,336.08,FALSE,0.9659258262890680,0.25881904510252100,-11.5,11.5,FALSE,375.97,334.37000000000000
8958,8958.0,2024-01-09 06:00:00,USA,USA,US,318.19,381.05,45.64,24.9,FALSE,6.0,1.0,1.0,FALSE,324.58,FALSE,1.0,6.12323399573677E-17,-6.389999999999990,6.389999999999990,TRUE,375.87,326.28333333333300
8959,8959.0,2024-01-09 07:00:00,USA,USA,US,314.82,377.09,46.25,25.18,FALSE,7.0,1.0,1.0,FALSE,318.19,FALSE,0.9659258262890680,-0.25881904510252100,-3.3700000000000000,3.3700000000000000,TRUE,375.9,319.19666666666700
8960,8960.0,2024-01-09 08:00:00,USA,USA,US,311.19,372.69,46.98,25.74,FALSE,8.0,1.0,1.0,FALSE,314.82,FALSE,0.8660254037844390,-0.50000000000000000,-3.6300000000000000,3.6300000000000000,TRUE,376.43,314.73333333333300
8961,8961.0,2024-01-09 09:00:00,USA,USA,US,310.72,372.33,46.9,25.76,FALSE,9.0,1.0,1.0,FALSE,311.19,FALSE,0.7071067811865480,-0.7071067811865480,-0.46999999999997000,0.46999999999997000,TRUE,374.59,312.24333333333300
8962,8962.0,2024-01-09 10:00:00,USA,USA,US,315.0,377.87,45.79,25.14,FALSE,10.0,1.0,1.0,FALSE,310.72,FALSE,0.50000000000000000,-0.8660254037844390,4.279999999999970,4.279999999999970,TRUE,371.24,312.30333333333300
8963,8963.0,2024-01-09 11:00:00,USA,USA,US,320.7,384.47,44.76,24.94,FALSE,11.0,1.0,1.0,FALSE,315.0,FALSE,0.258819045102521,-0.9659258262890680,5.699999999999990,5.699999999999990,TRUE,356.88,315.47333333333300
8964,8964.0,2024-01-09 12:00:00,USA,USA,US,328.71,392.95,43.91,25.13,FALSE,12.0,1.0,1.0,FALSE,320.7,FALSE,1.22464679914735E-16,-1.0,8.009999999999990,8.009999999999990,TRUE,342.86,321.47000000000000
8965,8965.0,2024-01-09 13:00:00,USA,USA,US,332.07,396.26,43.69,25.5,FALSE,13.0,1.0,1.0,FALSE,328.71,FALSE,-0.2588190451025210,-0.9659258262890680,3.3600000000000100,3.3600000000000100,TRUE,333.83,327.16
8966,8966.0,2024-01-09 14:00:00,USA,USA,US,328.38,391.88,44.4,26.55,FALSE,14.0,1.0,1.0,FALSE,332.07,FALSE,-0.5000000000000000,-0.8660254037844390,-3.6900000000000000,3.6900000000000000,TRUE,326.32,329.72
8967,8967.0,2024-01-09 15:00:00,USA,USA,US,321.28,384.42,45.42,27.71,FALSE,15.0,1.0,1.0,FALSE,328.38,FALSE,-0.7071067811865470,-0.7071067811865480,-7.100000000000020,7.100000000000020,TRUE,324.91,327.24333333333300
8968,8968.0,2024-01-09 16:00:00,USA,USA,US,315.57,378.19,46.49,28.74,FALSE,16.0,1.0,1.0,FALSE,321.28,FALSE,-0.8660254037844380,-0.5000000000000000,-5.7099999999999800,5.7099999999999800,TRUE,325.33,321.74333333333300
8969,8969.0,2024-01-09 17:00:00,USA,USA,US,315.85,378.11,46.77,28.9,FALSE,17.0,1.0,1.0,FALSE,315.57,FALSE,-0.9659258262890680,-0.25881904510252100,0.28000000000003000,0.28000000000003000,TRUE,326.09,317.56666666666700
8970,8970.0,2024-01-09 18:00:00,USA,USA,US,315.92,378.29,46.7,28.63,FALSE,18.0,1.0,1.0,FALSE,315.85,FALSE,-1.0,-1.83697019872103E-16,0.06999999999999320,0.06999999999999320,TRUE,327.27,315.78000000000000
8971,8971.0,2024-01-09 19:00:00,USA,USA,US,316.89,379.3,46.53,28.22,FALSE,19.0,1.0,1.0,FALSE,315.92,FALSE,-0.9659258262890680,0.2588190451025200,0.9699999999999700,0.9699999999999700,TRUE,331.29,316.22
8972,8972.0,2024-01-09 20:00:00,USA,USA,US,315.77,378.31,46.48,27.96,FALSE,20.0,1.0,1.0,FALSE,316.89,FALSE,-0.8660254037844390,0.5000000000000000,-1.1200000000000000,1.1200000000000000,TRUE,360.32,316.1933333333330
8973,8973.0,2024-01-09 21:00:00,USA,USA,US,319.27,382.78,45.58,27.05,FALSE,21.0,1.0,1.0,FALSE,315.77,FALSE,-0.7071067811865480,0.7071067811865470,3.5,3.5,TRUE,364.77,317.31
8974,8974.0,2024-01-09 22:00:00,USA,USA,US,330.93,396.47,43.3,25.04,FALSE,22.0,1.0,1.0,FALSE,319.27,FALSE,-0.5000000000000000,0.8660254037844380,11.660000000000000,11.660000000000000,FALSE,362.71,321.99
8975,8975.0,2024-01-09 23:00:00,USA,USA,US,354.29,422.54,39.57,21.52,FALSE,23.0,1.0,1.0,FALSE,330.93,FALSE,-0.25881904510252200,0.9659258262890680,23.360000000000000,23.360000000000000,FALSE,359.22,334.83
8976,8976.0,2024-01-10 00:00:00,USA,USA,US,365.7,434.8,37.89,19.97,FALSE,0.0,2.0,1.0,FALSE,354.29,FALSE,0.0,1.0,11.410000000000000,11.410000000000000,FALSE,348.78,350.3066666666670
8977,8977.0,2024-01-10 01:00:00,USA,USA,US,367.14,435.66,37.91,20.0,FALSE,1.0,2.0,1.0,FALSE,365.7,FALSE,0.25881904510252100,0.9659258262890680,1.4400000000000000,1.4400000000000000,TRUE,347.54,362.3766666666670
8978,8978.0,2024-01-10 02:00:00,USA,USA,US,364.19,432.23,38.53,20.33,FALSE,2.0,2.0,1.0,FALSE,367.14,FALSE,0.50000000000000000,0.8660254037844390,-2.9499999999999900,2.9499999999999900,TRUE,346.68,365.6766666666670
8979,8979.0,2024-01-10 03:00:00,USA,USA,US,359.35,426.27,39.62,20.87,FALSE,3.0,2.0,1.0,FALSE,364.19,FALSE,0.7071067811865480,0.7071067811865480,-4.839999999999980,4.839999999999980,TRUE,342.45,363.56
8980,8980.0,2024-01-10 04:00:00,USA,USA,US,349.24,414.78,41.3,21.82,FALSE,4.0,2.0,1.0,FALSE,359.35,FALSE,0.8660254037844390,0.5000000000000000,-10.110000000000000,10.110000000000000,FALSE,336.08,357.5933333333330
8981,8981.0,2024-01-10 05:00:00,USA,USA,US,334.91,399.16,43.28,23.26,FALSE,5.0,2.0,1.0,FALSE,349.24,FALSE,0.9659258262890680,0.25881904510252100,-14.330000000000000,14.330000000000000,FALSE,324.58,347.8333333333330
8982,8982.0,2024-01-10 06:00:00,USA,USA,US,325.15,388.52,44.62,24.13,FALSE,6.0,2.0,1.0,FALSE,334.91,FALSE,1.0,6.12323399573677E-17,-9.760000000000050,9.760000000000050,TRUE,318.19,336.43333333333300
8983,8983.0,2024-01-10 07:00:00,USA,USA,US,321.72,384.53,45.25,24.42,FALSE,7.0,2.0,1.0,FALSE,325.15,FALSE,0.9659258262890680,-0.25881904510252100,-3.42999999999995,3.42999999999995,TRUE,314.82,327.26000000000000
8984,8984.0,2024-01-10 08:00:00,USA,USA,US,321.65,384.38,45.33,24.44,FALSE,8.0,2.0,1.0,FALSE,321.72,FALSE,0.8660254037844390,-0.50000000000000000,-0.07000000000005000,0.07000000000005000,TRUE,311.19,322.84000000000000
8985,8985.0,2024-01-10 09:00:00,USA,USA,US,327.02,390.32,44.54,23.85,FALSE,9.0,2.0,1.0,FALSE,321.65,FALSE,0.7071067811865480,-0.7071067811865480,5.3700000000000000,5.3700000000000000,TRUE,310.72,323.46333333333300
8986,8986.0,2024-01-10 10:00:00,USA,USA,US,332.53,396.63,43.64,23.48,FALSE,10.0,2.0,1.0,FALSE,327.02,FALSE,0.50000000000000000,-0.8660254037844390,5.509999999999990,5.509999999999990,TRUE,315.0,327.06666666666700
8987,8987.0,2024-01-10 11:00:00,USA,USA,US,339.61,404.62,42.62,23.47,FALSE,11.0,2.0,1.0,FALSE,332.53,FALSE,0.258819045102521,-0.9659258262890680,7.080000000000040,7.080000000000040,TRUE,320.7,333.05333333333300
8988,8988.0,2024-01-10 12:00:00,USA,USA,US,345.63,410.89,42.14,24.11,FALSE,12.0,2.0,1.0,FALSE,339.61,FALSE,1.22464679914735E-16,-1.0,6.019999999999980,6.019999999999980,TRUE,328.71,339.2566666666670
8989,8989.0,2024-01-10 13:00:00,USA,USA,US,345.73,410.25,42.6,25.07,FALSE,13.0,2.0,1.0,FALSE,345.63,FALSE,-0.2588190451025210,-0.9659258262890680,0.10000000000002300,0.10000000000002300,TRUE,332.07,343.6566666666670
8990,8990.0,2024-01-10 14:00:00,USA,USA,US,335.32,397.89,44.56,27.07,FALSE,14.0,2.0,1.0,FALSE,345.73,FALSE,-0.5000000000000000,-0.8660254037844390,-10.410000000000000,10.410000000000000,FALSE,328.38,342.2266666666670
8991,8991.0,2024-01-10 15:00:00,USA,USA,US,326.47,388.15,46.0,28.33,FALSE,15.0,2.0,1.0,FALSE,335.32,FALSE,-0.7071067811865470,-0.7071067811865480,-8.849999999999970,8.849999999999970,TRUE,321.28,335.84
8992,8992.0,2024-01-10 16:00:00,USA,USA,US,322.09,383.42,46.97,29.05,FALSE,16.0,2.0,1.0,FALSE,326.47,FALSE,-0.8660254037844380,-0.5000000000000000,-4.380000000000050,4.380000000000050,TRUE,315.57,327.96
8993,8993.0,2024-01-10 17:00:00,USA,USA,US,318.74,379.21,47.9,29.67,FALSE,17.0,2.0,1.0,FALSE,322.09,FALSE,-0.9659258262890680,-0.25881904510252100,-3.349999999999970,3.349999999999970,TRUE,315.85,322.43333333333300
8994,8994.0,2024-01-10 18:00:00,USA,USA,US,318.72,379.08,47.94,29.52,FALSE,18.0,2.0,1.0,FALSE,318.74,FALSE,-1.0,-1.83697019872103E-16,-0.01999999999998180,0.01999999999998180,TRUE,315.92,319.85
8995,8995.0,2024-01-10 19:00:00,USA,USA,US,317.66,378.25,47.86,29.18,FALSE,19.0,2.0,1.0,FALSE,318.72,FALSE,-0.9659258262890680,0.2588190451025200,-1.0600000000000000,1.0600000000000000,TRUE,316.89,318.3733333333330
8996,8996.0,2024-01-10 20:00:00,USA,USA,US,320.17,381.74,47.07,28.13,FALSE,20.0,2.0,1.0,FALSE,317.66,FALSE,-0.8660254037844390,0.5000000000000000,2.509999999999990,2.509999999999990,TRUE,315.77,318.85
8997,8997.0,2024-01-10 21:00:00,USA,USA,US,326.37,389.3,45.76,26.85,FALSE,21.0,2.0,1.0,FALSE,320.17,FALSE,-0.7071067811865480,0.7071067811865470,6.199999999999990,6.199999999999990,TRUE,319.27,321.40000000000000
8998,8998.0,2024-01-10 22:00:00,USA,USA,US,339.03,404.15,43.34,24.77,FALSE,22.0,2.0,1.0,FALSE,326.37,FALSE,-0.5000000000000000,0.8660254037844380,12.660000000000000,12.660000000000000,FALSE,330.93,328.52333333333300
8999,8999.0,2024-01-10 23:00:00,USA,USA,US,366.0,434.31,38.98,20.92,FALSE,23.0,2.0,1.0,FALSE,339.03,FALSE,-0.25881904510252200,0.9659258262890680,26.970000000000000,26.970000000000000,FALSE,354.29,343.8
9000,9000.0,2024-01-11 00:00:00,USA,USA,US,379.09,447.82,37.33,19.61,FALSE,0.0,3.0,1.0,FALSE,366.0,FALSE,0.0,1.0,13.090000000000000,13.090000000000000,FALSE,365.7,361.3733333333330
9001,9001.0,2024-01-11 01:00:00,USA,USA,US,385.65,454.38,36.64,18.99,FALSE,1.0,3.0,1.0,FALSE,379.09,FALSE,0.25881904510252100,0.9659258262890680,6.560000000000000,6.560000000000000,TRUE,367.14,376.91333333333300
9002,9002.0,2024-01-11 02:00:00,USA,USA,US,387.29,455.71,36.74,18.81,FALSE,2.0,3.0,1.0,FALSE,385.65,FALSE,0.50000000000000000,0.8660254037844390,1.6400000000000400,1.6400000000000400,TRUE,364.19,384.01
9003,9003.0,2024-01-11 03:00:00,USA,USA,US,382.3,449.95,37.66,19.15,FALSE,3.0,3.0,1.0,FALSE,387.29,FALSE,0.7071067811865480,0.7071067811865480,-4.990000000000010,4.990000000000010,TRUE,359.35,385.08
9004,9004.0,2024-01-11 04:00:00,USA,USA,US,374.61,441.33,38.85,19.64,FALSE,4.0,3.0,1.0,FALSE,382.3,FALSE,0.8660254037844390,0.5000000000000000,-7.690000000000000,7.690000000000000,TRUE,349.24,381.40000000000000
9005,9005.0,2024-01-11 05:00:00,USA,USA,US,368.88,435.16,39.71,19.89,FALSE,5.0,3.0,1.0,FALSE,374.61,FALSE,0.9659258262890680,0.25881904510252100,-5.730000000000020,5.730000000000020,TRUE,334.91,375.2633333333330
9006,9006.0,2024-01-11 06:00:00,USA,USA,US,365.24,431.47,40.1,19.89,FALSE,6.0,3.0,1.0,FALSE,368.88,FALSE,1.0,6.12323399573677E-17,-3.6399999999999900,3.6399999999999900,TRUE,325.15,369.57666666666700
9007,9007.0,2024-01-11 07:00:00,USA,USA,US,353.78,419.11,41.55,21.08,FALSE,7.0,3.0,1.0,FALSE,365.24,FALSE,0.9659258262890680,-0.25881904510252100,-11.460000000000000,11.460000000000000,FALSE,321.72,362.6333333333330
9008,9008.0,2024-01-11 08:00:00,USA,USA,US,348.27,413.15,42.19,21.66,FALSE,8.0,3.0,1.0,FALSE,353.78,FALSE,0.8660254037844390,-0.50000000000000000,-5.509999999999990,5.509999999999990,TRUE,321.65,355.7633333333330
9009,9009.0,2024-01-11 09:00:00,USA,USA,US,344.62,409.16,42.62,22.25,FALSE,9.0,3.0,1.0,FALSE,348.27,FALSE,0.7071067811865480,-0.7071067811865480,-3.6499999999999800,3.6499999999999800,TRUE,327.02,348.89000000000000
9010,9010.0,2024-01-11 10:00:00,USA,USA,US,344.67,409.71,42.29,22.45,FALSE,10.0,3.0,1.0,FALSE,344.62,FALSE,0.50000000000000000,-0.8660254037844390,0.05000000000001140,0.05000000000001140,TRUE,332.53,345.8533333333330
9011,9011.0,2024-01-11 11:00:00,USA,USA,US,348.94,414.8,41.54,22.72,FALSE,11.0,3.0,1.0,FALSE,344.67,FALSE,0.258819045102521,-0.9659258262890680,4.269999999999980,4.269999999999980,TRUE,339.61,346.07666666666700
9012,9012.0,2024-01-11 12:00:00,USA,USA,US,355.86,422.42,40.6,22.81,FALSE,12.0,3.0,1.0,FALSE,348.94,FALSE,1.22464679914735E-16,-1.0,6.920000000000020,6.920000000000020,TRUE,345.63,349.8233333333330
9013,9013.0,2024-01-11 13:00:00,USA,USA,US,354.6,420.83,40.9,23.47,FALSE,13.0,3.0,1.0,FALSE,355.86,FALSE,-0.2588190451025210,-0.9659258262890680,-1.259999999999990,1.259999999999990,TRUE,345.73,353.1333333333330
9014,9014.0,2024-01-11 14:00:00,USA,USA,US,345.11,409.38,42.79,25.2,FALSE,14.0,3.0,1.0,FALSE,354.6,FALSE,-0.5000000000000000,-0.8660254037844390,-9.490000000000010,9.490000000000010,TRUE,335.32,351.85666666666700
9015,9015.0,2024-01-11 15:00:00,USA,USA,US,341.62,405.09,43.74,25.78,FALSE,15.0,3.0,1.0,FALSE,345.11,FALSE,-0.7071067811865470,-0.7071067811865480,-3.490000000000010,3.490000000000010,TRUE,326.47,347.11000000000000
9016,9016.0,2024-01-11 16:00:00,USA,USA,US,333.86,396.57,45.29,26.88,FALSE,16.0,3.0,1.0,FALSE,341.62,FALSE,-0.8660254037844380,-0.5000000000000000,-7.759999999999990,7.759999999999990,TRUE,322.09,340.1966666666670
9017,9017.0,2024-01-11 17:00:00,USA,USA,US,331.71,393.47,46.18,27.41,FALSE,17.0,3.0,1.0,FALSE,333.86,FALSE,-0.9659258262890680,-0.25881904510252100,-2.150000000000030,2.150000000000030,TRUE,318.74,335.73
9018,9018.0,2024-01-11 18:00:00,USA,USA,US,332.23,393.58,46.42,27.26,FALSE,18.0,3.0,1.0,FALSE,331.71,FALSE,-1.0,-1.83697019872103E-16,0.5200000000000390,0.5200000000000390,TRUE,318.72,332.6
9019,9019.0,2024-01-11 19:00:00,USA,USA,US,332.75,393.93,46.51,27.05,FALSE,19.0,3.0,1.0,FALSE,332.23,FALSE,-0.9659258262890680,0.2588190451025200,0.5199999999999820,0.5199999999999820,TRUE,317.66,332.23
9020,9020.0,2024-01-11 20:00:00,USA,USA,US,335.51,397.04,46.04,26.37,FALSE,20.0,3.0,1.0,FALSE,332.75,FALSE,-0.8660254037844390,0.5000000000000000,2.759999999999990,2.759999999999990,TRUE,320.17,333.49666666666700
9021,9021.0,2024-01-11 21:00:00,USA,USA,US,338.25,400.51,45.29,25.67,FALSE,21.0,3.0,1.0,FALSE,335.51,FALSE,-0.7071067811865480,0.7071067811865470,2.740000000000010,2.740000000000010,TRUE,326.37,335.50333333333300
9022,9022.0,2024-01-11 22:00:00,USA,USA,US,343.02,406.69,43.91,24.68,FALSE,22.0,3.0,1.0,FALSE,338.25,FALSE,-0.5000000000000000,0.8660254037844380,4.769999999999980,4.769999999999980,TRUE,339.03,338.9266666666670
9023,9023.0,2024-01-11 23:00:00,USA,USA,US,362.56,428.39,41.07,24.21,FALSE,23.0,3.0,1.0,FALSE,343.02,FALSE,-0.25881904510252200,0.9659258262890680,19.54000000000000,19.54000000000000,FALSE,366.0,347.9433333333330
9024,9024.0,2024-01-12 00:00:00,USA,USA,US,373.37,440.22,39.29,22.67,FALSE,0.0,4.0,1.0,FALSE,362.56,FALSE,0.0,1.0,10.810000000000000,10.810000000000000,FALSE,379.09,359.65000000000000
9025,9025.0,2024-01-12 01:00:00,USA,USA,US,373.13,439.58,39.33,22.71,FALSE,1.0,4.0,1.0,FALSE,373.37,FALSE,0.25881904510252100,0.9659258262890680,-0.2400000000000090,0.2400000000000090,TRUE,385.65,369.68666666666700
9026,9026.0,2024-01-12 02:00:00,USA,USA,US,366.64,432.28,40.34,23.5,FALSE,2.0,4.0,1.0,FALSE,373.13,FALSE,0.50000000000000000,0.8660254037844390,-6.490000000000010,6.490000000000010,TRUE,387.29,371.0466666666670
9027,9027.0,2024-01-12 03:00:00,USA,USA,US,363.79,428.88,40.95,23.61,FALSE,3.0,4.0,1.0,FALSE,366.64,FALSE,0.7071067811865480,0.7071067811865480,-2.849999999999970,2.849999999999970,TRUE,382.3,367.8533333333330
9028,9028.0,2024-01-12 04:00:00,USA,USA,US,356.5,420.41,42.21,24.25,FALSE,4.0,4.0,1.0,FALSE,363.79,FALSE,0.8660254037844390,0.5000000000000000,-7.2900000000000200,7.2900000000000200,TRUE,374.61,362.31
9029,9029.0,2024-01-12 05:00:00,USA,USA,US,352.56,415.67,42.95,24.48,FALSE,5.0,4.0,1.0,FALSE,356.5,FALSE,0.9659258262890680,0.25881904510252100,-3.9400000000000000,3.9400000000000000,TRUE,368.88,357.61666666666700
9030,9030.0,2024-01-12 06:00:00,USA,USA,US,351.27,414.16,43.18,24.27,FALSE,6.0,4.0,1.0,FALSE,352.56,FALSE,1.0,6.12323399573677E-17,-1.2900000000000200,1.2900000000000200,TRUE,365.24,353.4433333333330
9031,9031.0,2024-01-12 07:00:00,USA,USA,US,350.66,413.73,43.22,23.97,FALSE,7.0,4.0,1.0,FALSE,351.27,FALSE,0.9659258262890680,-0.25881904510252100,-0.6099999999999570,0.6099999999999570,TRUE,353.78,351.4966666666670
